"","gid_1","borders"
"2922","CPV.4_1","CPV.13_1"
"2923","CPV.4_1","CPV.16_1"
"2924","CPV.5_1","CPV.6_1"
"2925","CPV.5_1","CPV.9_1"
"2926","CPV.6_1","CPV.5_1"
"2927","CPV.6_1","CPV.9_1"
"2928","CPV.7_1","CPV.10_1"
"2929","CPV.7_1","CPV.15_1"
"2930","CPV.8_1","CPV.22_1"
"2931","CPV.9_1","CPV.5_1"
"2932","CPV.9_1","CPV.6_1"
"2933","CPV.10_1","CPV.7_1"
"2934","CPV.10_1","CPV.12_1"
"2935","CPV.10_1","CPV.15_1"
"2936","CPV.10_1","CPV.17_1"
"2937","CPV.10_1","CPV.19_1"
"2938","CPV.12_1","CPV.10_1"
"2939","CPV.12_1","CPV.14_1"
"2940","CPV.12_1","CPV.18_1"
"2941","CPV.12_1","CPV.19_1"
"2942","CPV.12_1","CPV.21_1"
"2943","CPV.13_1","CPV.4_1"
"2944","CPV.13_1","CPV.16_1"
"2945","CPV.14_1","CPV.12_1"
"2946","CPV.14_1","CPV.15_1"
"2947","CPV.14_1","CPV.17_1"
"2948","CPV.14_1","CPV.18_1"
"2949","CPV.14_1","CPV.19_1"
"2950","CPV.15_1","CPV.7_1"
"2951","CPV.15_1","CPV.10_1"
"2952","CPV.15_1","CPV.14_1"
"2953","CPV.15_1","CPV.17_1"
"2954","CPV.16_1","CPV.4_1"
"2955","CPV.16_1","CPV.13_1"
"2956","CPV.17_1","CPV.10_1"
"2957","CPV.17_1","CPV.14_1"
"2958","CPV.17_1","CPV.15_1"
"2959","CPV.17_1","CPV.19_1"
"2960","CPV.18_1","CPV.12_1"
"2961","CPV.18_1","CPV.14_1"
"2962","CPV.18_1","CPV.21_1"
"2963","CPV.19_1","CPV.10_1"
"2964","CPV.19_1","CPV.12_1"
"2965","CPV.19_1","CPV.14_1"
"2966","CPV.19_1","CPV.17_1"
"2967","CPV.21_1","CPV.12_1"
"2968","CPV.21_1","CPV.18_1"
"2969","CPV.22_1","CPV.8_1"
"2970","CRI.1_1","CRI.3_1"
"2971","CRI.1_1","CRI.4_1"
"2972","CRI.1_1","CRI.6_1"
"2973","CRI.1_1","CRI.7_1"
"2974","CRI.1_1","NIC.17_1"
"2975","CRI.1_1","NIC.18_1"
"2976","CRI.2_1","CRI.5_1"
"2977","CRI.2_1","CRI.7_1"
"2978","CRI.3_1","CRI.1_1"
"2979","CRI.3_1","CRI.6_1"
"2980","CRI.3_1","NIC.18_1"
"2981","CRI.4_1","CRI.1_1"
"2982","CRI.4_1","CRI.5_1"
"2983","CRI.4_1","CRI.7_1"
"2984","CRI.4_1","NIC.17_1"
"2985","CRI.5_1","CRI.2_1"
"2986","CRI.5_1","CRI.4_1"
"2987","CRI.5_1","CRI.6_1"
"2988","CRI.5_1","CRI.7_1"
"2989","CRI.5_1","NIC.17_1"
"2990","CRI.5_1","PAN.1_1"
"2991","CRI.6_1","CRI.1_1"
"2992","CRI.6_1","CRI.3_1"
"2993","CRI.6_1","CRI.5_1"
"2994","CRI.6_1","CRI.7_1"
"2995","CRI.6_1","PAN.1_1"
"2996","CRI.6_1","PAN.2_1"
"2997","CRI.7_1","CRI.1_1"
"2998","CRI.7_1","CRI.2_1"
"2999","CRI.7_1","CRI.4_1"
"3000","CRI.7_1","CRI.5_1"
"3001","CRI.7_1","CRI.6_1"
"3002","CUB.1_1","CUB.2_1"
"3003","CUB.1_1","CUB.10_1"
"3004","CUB.2_1","CUB.1_1"
"3005","CUB.2_1","CUB.14_1"
"3006","CUB.3_1","CUB.11_1"
"3007","CUB.3_1","CUB.14_1"
"3008","CUB.3_1","CUB.16_1"
"3009","CUB.4_1","CUB.9_1"
"3010","CUB.4_1","CUB.12_1"
"3011","CUB.5_1","CUB.7_1"
"3012","CUB.5_1","CUB.10_1"
"3013","CUB.5_1","CUB.15_1"
"3014","CUB.6_1","CUB.7_1"
"3015","CUB.6_1","CUB.15_1"
"3016","CUB.7_1","CUB.5_1"
"3017","CUB.7_1","CUB.6_1"
"3018","CUB.7_1","CUB.10_1"
"3019","CUB.7_1","CUB.15_1"
"3020","CUB.9_1","CUB.4_1"
"3021","CUB.9_1","CUB.12_1"
"3022","CUB.9_1","CUB.13_1"
"3023","CUB.10_1","CUB.1_1"
"3024","CUB.10_1","CUB.5_1"
"3025","CUB.10_1","CUB.7_1"
"3026","CUB.11_1","CUB.3_1"
"3027","CUB.11_1","CUB.12_1"
"3028","CUB.11_1","CUB.16_1"
"3029","CUB.12_1","CUB.4_1"
"3030","CUB.12_1","CUB.9_1"
"3031","CUB.12_1","CUB.11_1"
"3032","CUB.13_1","CUB.9_1"
"3033","CUB.14_1","CUB.2_1"
"3034","CUB.14_1","CUB.3_1"
"3035","CUB.14_1","CUB.16_1"
"3036","CUB.15_1","CUB.5_1"
"3037","CUB.15_1","CUB.6_1"
"3038","CUB.15_1","CUB.7_1"
"3039","CUB.16_1","CUB.3_1"
"3040","CUB.16_1","CUB.11_1"
"3041","CUB.16_1","CUB.14_1"
"3042","CYM.1_1","CYM.6_1"
"3043","CYM.3_1","CYM.6_1"
"3044","CYM.4_1","CYM.6_1"
"3045","CYM.4_1","CYM.7_1"
"3046","CYM.6_1","CYM.1_1"
"3047","CYM.6_1","CYM.3_1"
"3048","CYM.6_1","CYM.4_1"
"3049","CYM.7_1","CYM.4_1"
"3050","CYP.1_1","XAD.2_1"
"3051","CYP.1_1","XNC.1_1"
"3052","CYP.2_1","CYP.3_1"
"3053","CYP.2_1","CYP.4_1"
"3054","CYP.2_1","XAD.2_1"
"3055","CYP.2_1","XNC.1_1"
"3056","CYP.2_1","XNC.5_1"
"3057","CYP.3_1","CYP.2_1"
"3058","CYP.3_1","CYP.4_1"
"3059","CYP.3_1","CYP.5_1"
"3060","CYP.3_1","XAD.1_1"
"3061","CYP.4_1","CYP.2_1"
"3062","CYP.4_1","CYP.3_1"
"3063","CYP.4_1","CYP.5_1"
"3064","CYP.4_1","XNC.3_1"
"3065","CYP.4_1","XNC.5_1"
"3066","CYP.5_1","CYP.3_1"
"3067","CYP.5_1","CYP.4_1"
"3068","CZE.1_1","AUT.3_1"
"3069","CZE.1_1","AUT.4_1"
"3070","CZE.1_1","CZE.2_1"
"3071","CZE.1_1","CZE.4_1"
"3072","CZE.1_1","CZE.10_1"
"3073","CZE.1_1","CZE.12_1"
"3074","CZE.1_1","DEU.2_1"
"3075","CZE.2_1","AUT.3_1"
"3076","CZE.2_1","CZE.1_1"
"3077","CZE.2_1","CZE.4_1"
"3078","CZE.2_1","CZE.8_1"
"3079","CZE.2_1","CZE.9_1"
"3080","CZE.2_1","CZE.14_1"
"3081","CZE.2_1","SVK.6_1"
"3082","CZE.2_1","SVK.7_1"
"3083","CZE.3_1","CZE.10_1"
"3084","CZE.3_1","CZE.13_1"
"3085","CZE.3_1","DEU.2_1"
"3086","CZE.3_1","DEU.14_1"
"3087","CZE.4_1","CZE.1_1"
"3088","CZE.4_1","CZE.2_1"
"3089","CZE.4_1","CZE.9_1"
"3090","CZE.4_1","CZE.12_1"
"3091","CZE.5_1","CZE.6_1"
"3092","CZE.5_1","CZE.9_1"
"3093","CZE.5_1","CZE.12_1"
"3094","CZE.5_1","POL.1_1"
"3095","CZE.6_1","CZE.5_1"
"3096","CZE.6_1","CZE.12_1"
"3097","CZE.6_1","CZE.13_1"
"3098","CZE.6_1","DEU.14_1"
"3099","CZE.6_1","POL.1_1"
"3100","CZE.7_1","CZE.8_1"
"3101","CZE.7_1","CZE.14_1"
"3102","CZE.7_1","POL.8_1"
"3103","CZE.7_1","POL.12_1"
"3104","CZE.7_1","SVK.8_1"
"3105","CZE.8_1","CZE.2_1"
"3106","CZE.8_1","CZE.7_1"
"3107","CZE.8_1","CZE.9_1"
"3108","CZE.8_1","CZE.14_1"
"3109","CZE.8_1","POL.1_1"
"3110","CZE.8_1","POL.8_1"
"3111","CZE.9_1","CZE.2_1"
"3112","CZE.9_1","CZE.4_1"
"3113","CZE.9_1","CZE.5_1"
"3114","CZE.9_1","CZE.8_1"
"3115","CZE.9_1","CZE.12_1"
"3116","CZE.9_1","POL.1_1"
"3117","CZE.10_1","CZE.1_1"
"3118","CZE.10_1","CZE.3_1"
"3119","CZE.10_1","CZE.12_1"
"3120","CZE.10_1","CZE.13_1"
"3121","CZE.10_1","DEU.2_1"
"3122","CZE.11_1","CZE.12_1"
"3123","CZE.12_1","CZE.1_1"
"3124","CZE.12_1","CZE.4_1"
"3125","CZE.12_1","CZE.5_1"
"3126","CZE.12_1","CZE.6_1"
"3127","CZE.12_1","CZE.9_1"
"3128","CZE.12_1","CZE.10_1"
"3129","CZE.12_1","CZE.11_1"
"3130","CZE.12_1","CZE.13_1"
"3131","CZE.13_1","CZE.3_1"
"3132","CZE.13_1","CZE.6_1"
"3133","CZE.13_1","CZE.10_1"
"3134","CZE.13_1","CZE.12_1"
"3135","CZE.13_1","DEU.14_1"
"3136","CZE.14_1","CZE.2_1"
"3137","CZE.14_1","CZE.7_1"
"3138","CZE.14_1","CZE.8_1"
"3139","CZE.14_1","SVK.6_1"
"3140","CZE.14_1","SVK.8_1"
"3141","DEU.1_1","AUT.8_1"
"3142","DEU.1_1","CHE.1_1"
"3143","DEU.1_1","CHE.4_1"
"3144","DEU.1_1","CHE.5_1"
"3145","DEU.1_1","CHE.17_1"
"3146","DEU.1_1","CHE.20_1"
"3147","DEU.1_1","CHE.26_1"
"3148","DEU.1_1","DEU.2_1"
"3149","DEU.1_1","DEU.7_1"
"3150","DEU.1_1","DEU.11_1"
"3151","DEU.1_1","FRA.6_1"
"3152","DEU.2_1","AUT.4_1"
"3153","DEU.2_1","AUT.5_1"
"3154","DEU.2_1","AUT.7_1"
"3155","DEU.2_1","AUT.8_1"
"3156","DEU.2_1","CZE.1_1"
"3157","DEU.2_1","CZE.3_1"
"3158","DEU.2_1","CZE.10_1"
"3159","DEU.2_1","DEU.1_1"
"3160","DEU.2_1","DEU.7_1"
"3161","DEU.2_1","DEU.14_1"
"3162","DEU.2_1","DEU.16_1"
"3163","DEU.3_1","DEU.4_1"
"3164","DEU.4_1","DEU.3_1"
"3165","DEU.4_1","DEU.8_1"
"3166","DEU.4_1","DEU.9_1"
"3167","DEU.4_1","DEU.14_1"
"3168","DEU.4_1","DEU.13_1"
"3169","DEU.4_1","POL.5_1"
"3170","DEU.4_1","POL.16_1"
"3171","DEU.5_1","DEU.9_1"
"3172","DEU.6_1","DEU.9_1"
"3173","DEU.6_1","DEU.15_1"
"3174","DEU.7_1","DEU.1_1"
"3175","DEU.7_1","DEU.2_1"
"3176","DEU.7_1","DEU.9_1"
"3177","DEU.7_1","DEU.10_1"
"3178","DEU.7_1","DEU.11_1"
"3179","DEU.7_1","DEU.16_1"
"3180","DEU.8_1","DEU.4_1"
"3181","DEU.8_1","DEU.9_1"
"3182","DEU.8_1","DEU.15_1"
"3183","DEU.8_1","POL.16_1"
"3184","DEU.9_1","DEU.4_1"
"3185","DEU.9_1","DEU.5_1"
"3186","DEU.9_1","DEU.6_1"
"3187","DEU.9_1","DEU.7_1"
"3188","DEU.9_1","DEU.8_1"
"3189","DEU.9_1","DEU.10_1"
"3190","DEU.9_1","DEU.13_1"
"3191","DEU.9_1","DEU.15_1"
"3192","DEU.9_1","DEU.16_1"
"3193","DEU.9_1","NLD.1_1"
"3194","DEU.9_1","NLD.5_1"
"3195","DEU.9_1","NLD.10_1"
"3196","DEU.10_1","BEL.3_1"
"3197","DEU.10_1","DEU.7_1"
"3198","DEU.10_1","DEU.9_1"
"3199","DEU.10_1","DEU.11_1"
"3200","DEU.10_1","NLD.4_1"
"3201","DEU.10_1","NLD.7_1"
"3202","DEU.10_1","NLD.10_1"
"3203","DEU.11_1","BEL.3_1"
"3204","DEU.11_1","DEU.1_1"
"3205","DEU.11_1","DEU.7_1"
"3206","DEU.11_1","DEU.10_1"
"3207","DEU.11_1","DEU.12_1"
"3208","DEU.11_1","FRA.6_1"
"3209","DEU.11_1","LUX.1_1"
"3210","DEU.11_1","LUX.2_1"
"3211","DEU.12_1","DEU.11_1"
"3212","DEU.12_1","FRA.6_1"
"3213","DEU.12_1","LUX.2_1"
"3214","DEU.14_1","CZE.3_1"
"3215","DEU.14_1","CZE.6_1"
"3216","DEU.14_1","CZE.13_1"
"3217","DEU.14_1","DEU.2_1"
"3218","DEU.14_1","DEU.4_1"
"3219","DEU.14_1","DEU.13_1"
"3220","DEU.14_1","DEU.16_1"
"3221","DEU.14_1","POL.1_1"
"3222","DEU.14_1","POL.5_1"
"3223","DEU.13_1","DEU.4_1"
"3224","DEU.13_1","DEU.9_1"
"3225","DEU.13_1","DEU.14_1"
"3226","DEU.13_1","DEU.16_1"
"3227","DEU.15_1","DEU.6_1"
"3228","DEU.15_1","DEU.8_1"
"3229","DEU.15_1","DEU.9_1"
"3230","DEU.15_1","DNK.5_1"
"3231","DEU.16_1","DEU.2_1"
"3232","DEU.16_1","DEU.7_1"
"3233","DEU.16_1","DEU.9_1"
"3234","DEU.16_1","DEU.14_1"
"3235","DEU.16_1","DEU.13_1"
"3236","DJI.1_1","DJI.2_1"
"3237","DJI.1_1","DJI.3_1"
"3238","DJI.1_1","ETH.9_1"
"3239","DJI.1_1","SOM.1_1"
"3240","DJI.2_1","DJI.1_1"
"3241","DJI.2_1","DJI.3_1"
"3242","DJI.2_1","DJI.5_1"
"3243","DJI.2_1","ETH.2_1"
"3244","DJI.2_1","ETH.9_1"
"3245","DJI.3_1","DJI.1_1"
"3246","DJI.3_1","DJI.2_1"
"3247","DJI.3_1","SOM.1_1"
"3248","DJI.4_1","DJI.5_1"
"3249","DJI.4_1","ERI.3_1"
"3250","DJI.5_1","DJI.2_1"
"3251","DJI.5_1","DJI.4_1"
"3252","DJI.5_1","ERI.3_1"
"3253","DJI.5_1","ETH.2_1"
"3254","DMA.1_1","DMA.2_1"
"3255","DMA.1_1","DMA.4_1"
"3256","DMA.1_1","DMA.5_1"
"3257","DMA.1_1","DMA.10_1"
"3258","DMA.2_1","DMA.1_1"
"3259","DMA.2_1","DMA.3_1"
"3260","DMA.2_1","DMA.5_1"
"3261","DMA.2_1","DMA.8_1"
"3262","DMA.2_1","DMA.9_1"
"3263","DMA.3_1","DMA.2_1"
"3264","DMA.3_1","DMA.6_1"
"3265","DMA.3_1","DMA.8_1"
"3266","DMA.3_1","DMA.9_1"
"3267","DMA.4_1","DMA.1_1"
"3268","DMA.4_1","DMA.10_1"
"3269","DMA.5_1","DMA.1_1"
"3270","DMA.5_1","DMA.2_1"
"3271","DMA.5_1","DMA.9_1"
"3272","DMA.5_1","DMA.10_1"
"3273","DMA.6_1","DMA.3_1"
"3274","DMA.6_1","DMA.7_1"
"3275","DMA.6_1","DMA.8_1"
"3276","DMA.7_1","DMA.6_1"
"3277","DMA.7_1","DMA.8_1"
"3278","DMA.8_1","DMA.2_1"
"3279","DMA.8_1","DMA.3_1"
"3280","DMA.8_1","DMA.6_1"
"3281","DMA.8_1","DMA.7_1"
"3282","DMA.9_1","DMA.2_1"
"3283","DMA.9_1","DMA.3_1"
"3284","DMA.9_1","DMA.5_1"
"3285","DMA.10_1","DMA.1_1"
"3286","DMA.10_1","DMA.4_1"
"3287","DMA.10_1","DMA.5_1"
"3288","DNK.1_1","DNK.4_1"
"3289","DNK.2_1","DNK.3_1"
"3290","DNK.2_1","DNK.5_1"
"3291","DNK.3_1","DNK.2_1"
"3292","DNK.4_1","DNK.1_1"
"3293","DNK.5_1","DEU.15_1"
"3294","DNK.5_1","DNK.2_1"
"3295","DOM.1_1","DOM.2_1"
"3296","DOM.1_1","DOM.3_1"
"3297","DOM.1_1","DOM.14_1"
"3298","DOM.1_1","DOM.20_1"
"3299","DOM.1_1","DOM.25_1"
"3300","DOM.1_1","DOM.26_1"
"3301","DOM.2_1","DOM.1_1"
"3302","DOM.2_1","DOM.3_1"
"3303","DOM.2_1","DOM.10_1"
"3304","DOM.2_1","DOM.12_1"
"3305","DOM.2_1","DOM.26_1"
"3306","DOM.3_1","DOM.1_1"
"3307","DOM.3_1","DOM.2_1"
"3308","DOM.3_1","DOM.10_1"
"3309","DOM.3_1","DOM.19_1"
"3310","DOM.4_1","DOM.12_1"
"3311","DOM.4_1","DOM.17_1"
"3312","DOM.4_1","DOM.29_1"
"3313","DOM.4_1","HTI.1_1"
"3314","DOM.4_1","HTI.5_1"
"3315","DOM.5_1","DOM.31_1"
"3316","DOM.6_1","DOM.8_1"
"3317","DOM.6_1","DOM.14_1"
"3318","DOM.6_1","DOM.15_1"
"3319","DOM.6_1","DOM.18_1"
"3320","DOM.6_1","DOM.22_1"
"3321","DOM.6_1","DOM.23_1"
"3322","DOM.6_1","DOM.28_1"
"3323","DOM.7_1","DOM.9_1"
"3324","DOM.7_1","DOM.11_1"
"3325","DOM.7_1","DOM.13_1"
"3326","DOM.7_1","DOM.27_1"
"3327","DOM.8_1","DOM.6_1"
"3328","DOM.8_1","DOM.14_1"
"3329","DOM.8_1","DOM.15_1"
"3330","DOM.8_1","DOM.21_1"
"3331","DOM.8_1","DOM.22_1"
"3332","DOM.8_1","DOM.30_1"
"3333","DOM.9_1","DOM.7_1"
"3334","DOM.9_1","DOM.18_1"
"3335","DOM.9_1","DOM.23_1"
"3336","DOM.9_1","DOM.27_1"
"3337","DOM.10_1","DOM.2_1"
"3338","DOM.10_1","DOM.3_1"
"3339","DOM.10_1","DOM.12_1"
"3340","DOM.10_1","DOM.19_1"
"3341","DOM.10_1","HTI.1_1"
"3342","DOM.10_1","HTI.8_1"
"3343","DOM.11_1","DOM.7_1"
"3344","DOM.11_1","DOM.13_1"
"3345","DOM.12_1","DOM.2_1"
"3346","DOM.12_1","DOM.4_1"
"3347","DOM.12_1","DOM.10_1"
"3348","DOM.12_1","DOM.26_1"
"3349","DOM.12_1","DOM.29_1"
"3350","DOM.12_1","HTI.1_1"
"3351","DOM.13_1","DOM.7_1"
"3352","DOM.13_1","DOM.11_1"
"3353","DOM.13_1","DOM.27_1"
"3354","DOM.14_1","DOM.1_1"
"3355","DOM.14_1","DOM.6_1"
"3356","DOM.14_1","DOM.8_1"
"3357","DOM.14_1","DOM.16_1"
"3358","DOM.14_1","DOM.22_1"
"3359","DOM.14_1","DOM.25_1"
"3360","DOM.14_1","DOM.26_1"
"3361","DOM.14_1","DOM.28_1"
"3362","DOM.14_1","DOM.30_1"
"3363","DOM.15_1","DOM.6_1"
"3364","DOM.15_1","DOM.8_1"
"3365","DOM.15_1","DOM.23_1"
"3366","DOM.16_1","DOM.14_1"
"3367","DOM.16_1","DOM.18_1"
"3368","DOM.16_1","DOM.24_1"
"3369","DOM.16_1","DOM.25_1"
"3370","DOM.16_1","DOM.28_1"
"3371","DOM.17_1","DOM.4_1"
"3372","DOM.17_1","DOM.21_1"
"3373","DOM.17_1","DOM.29_1"
"3374","DOM.17_1","DOM.32_1"
"3375","DOM.17_1","HTI.5_1"
"3376","DOM.18_1","DOM.6_1"
"3377","DOM.18_1","DOM.9_1"
"3378","DOM.18_1","DOM.16_1"
"3379","DOM.18_1","DOM.23_1"
"3380","DOM.18_1","DOM.24_1"
"3381","DOM.18_1","DOM.27_1"
"3382","DOM.18_1","DOM.28_1"
"3383","DOM.18_1","DOM.31_1"
"3384","DOM.19_1","DOM.3_1"
"3385","DOM.19_1","DOM.10_1"
"3386","DOM.19_1","HTI.8_1"
"3387","DOM.19_1","HTI.9_1"
"3388","DOM.20_1","DOM.1_1"
"3389","DOM.20_1","DOM.24_1"
"3390","DOM.20_1","DOM.25_1"
"3391","DOM.21_1","DOM.8_1"
"3392","DOM.21_1","DOM.17_1"
"3393","DOM.21_1","DOM.30_1"
"3394","DOM.21_1","DOM.32_1"
"3395","DOM.22_1","DOM.6_1"
"3396","DOM.22_1","DOM.8_1"
"3397","DOM.22_1","DOM.14_1"
"3398","DOM.23_1","DOM.6_1"
"3399","DOM.23_1","DOM.9_1"
"3400","DOM.23_1","DOM.15_1"
"3401","DOM.23_1","DOM.18_1"
"3402","DOM.24_1","DOM.16_1"
"3403","DOM.24_1","DOM.18_1"
"3404","DOM.24_1","DOM.20_1"
"3405","DOM.24_1","DOM.25_1"
"3406","DOM.24_1","DOM.31_1"
"3407","DOM.25_1","DOM.1_1"
"3408","DOM.25_1","DOM.14_1"
"3409","DOM.25_1","DOM.16_1"
"3410","DOM.25_1","DOM.20_1"
"3411","DOM.25_1","DOM.24_1"
"3412","DOM.26_1","DOM.1_1"
"3413","DOM.26_1","DOM.2_1"
"3414","DOM.26_1","DOM.12_1"
"3415","DOM.26_1","DOM.14_1"
"3416","DOM.26_1","DOM.30_1"
"3417","DOM.26_1","DOM.29_1"
"3418","DOM.27_1","DOM.7_1"
"3419","DOM.27_1","DOM.9_1"
"3420","DOM.27_1","DOM.13_1"
"3421","DOM.27_1","DOM.18_1"
"3422","DOM.27_1","DOM.31_1"
"3423","DOM.28_1","DOM.6_1"
"3424","DOM.28_1","DOM.14_1"
"3425","DOM.28_1","DOM.16_1"
"3426","DOM.28_1","DOM.18_1"
"3427","DOM.30_1","DOM.8_1"
"3428","DOM.30_1","DOM.14_1"
"3429","DOM.30_1","DOM.21_1"
"3430","DOM.30_1","DOM.26_1"
"3431","DOM.30_1","DOM.29_1"
"3432","DOM.30_1","DOM.32_1"
"3433","DOM.29_1","DOM.4_1"
"3434","DOM.29_1","DOM.12_1"
"3435","DOM.29_1","DOM.17_1"
"3436","DOM.29_1","DOM.26_1"
"3437","DOM.29_1","DOM.30_1"
"3438","DOM.29_1","DOM.32_1"
"3439","DOM.31_1","DOM.5_1"
"3440","DOM.31_1","DOM.18_1"
"3441","DOM.31_1","DOM.24_1"
"3442","DOM.31_1","DOM.27_1"
"3443","DOM.32_1","DOM.17_1"
"3444","DOM.32_1","DOM.21_1"
"3445","DOM.32_1","DOM.30_1"
"3446","DOM.32_1","DOM.29_1"
"3447","DZA.1_1","DZA.7_1"
"3448","DZA.1_1","DZA.17_1"
"3449","DZA.1_1","DZA.20_1"
"3450","DZA.1_1","DZA.41_1"
"3451","DZA.1_1","DZA.44_1"
"3452","DZA.1_1","MLI.4_1"
"3453","DZA.1_1","MLI.9_1"
"3454","DZA.1_1","MRT.12_1"
"3455","DZA.2_1","DZA.10_1"
"3456","DZA.2_1","DZA.14_1"
"3457","DZA.2_1","DZA.28_1"
"3458","DZA.2_1","DZA.45_1"
"3459","DZA.2_1","DZA.46_1"
"3460","DZA.3_1","DZA.32_1"
"3461","DZA.3_1","DZA.38_1"
"3462","DZA.3_1","DZA.48_1"
"3463","DZA.4_1","DZA.10_1"
"3464","DZA.4_1","DZA.13_1"
"3465","DZA.4_1","DZA.45_1"
"3466","DZA.5_1","DZA.19_1"
"3467","DZA.5_1","DZA.21_1"
"3468","DZA.5_1","DZA.39_1"
"3469","DZA.6_1","DZA.9_1"
"3470","DZA.6_1","DZA.24_1"
"3471","DZA.6_1","DZA.26_1"
"3472","DZA.6_1","DZA.29_1"
"3473","DZA.6_1","DZA.34_1"
"3474","DZA.6_1","DZA.37_1"
"3475","DZA.7_1","DZA.1_1"
"3476","DZA.7_1","DZA.17_1"
"3477","DZA.7_1","DZA.31_1"
"3478","DZA.7_1","DZA.44_1"
"3479","DZA.7_1","MAR.9_1"
"3480","DZA.7_1","MAR.10_1"
"3481","DZA.7_1","MAR.12_1"
"3482","DZA.8_1","DZA.11_1"
"3483","DZA.8_1","DZA.12_1"
"3484","DZA.8_1","DZA.23_1"
"3485","DZA.8_1","DZA.37_1"
"3486","DZA.8_1","DZA.47_1"
"3487","DZA.9_1","DZA.6_1"
"3488","DZA.9_1","DZA.16_1"
"3489","DZA.9_1","DZA.18_1"
"3490","DZA.9_1","DZA.24_1"
"3491","DZA.9_1","DZA.26_1"
"3492","DZA.9_1","DZA.33_1"
"3493","DZA.10_1","DZA.2_1"
"3494","DZA.10_1","DZA.4_1"
"3495","DZA.10_1","DZA.12_1"
"3496","DZA.10_1","DZA.13_1"
"3497","DZA.10_1","DZA.28_1"
"3498","DZA.10_1","DZA.45_1"
"3499","DZA.11_1","DZA.8_1"
"3500","DZA.11_1","DZA.12_1"
"3501","DZA.11_1","DZA.26_1"
"3502","DZA.11_1","DZA.37_1"
"3503","DZA.12_1","DZA.8_1"
"3504","DZA.12_1","DZA.10_1"
"3505","DZA.12_1","DZA.11_1"
"3506","DZA.12_1","DZA.13_1"
"3507","DZA.12_1","DZA.26_1"
"3508","DZA.12_1","DZA.28_1"
"3509","DZA.12_1","DZA.47_1"
"3510","DZA.13_1","DZA.4_1"
"3511","DZA.13_1","DZA.10_1"
"3512","DZA.13_1","DZA.12_1"
"3513","DZA.13_1","DZA.47_1"
"3514","DZA.14_1","DZA.2_1"
"3515","DZA.14_1","DZA.30_1"
"3516","DZA.14_1","DZA.35_1"
"3517","DZA.14_1","DZA.45_1"
"3518","DZA.14_1","DZA.46_1"
"3519","DZA.15_1","DZA.21_1"
"3520","DZA.15_1","DZA.29_1"
"3521","DZA.15_1","DZA.34_1"
"3522","DZA.15_1","DZA.39_1"
"3523","DZA.16_1","DZA.9_1"
"3524","DZA.16_1","DZA.20_1"
"3525","DZA.16_1","DZA.25_1"
"3526","DZA.16_1","DZA.26_1"
"3527","DZA.16_1","DZA.28_1"
"3528","DZA.16_1","DZA.33_1"
"3529","DZA.16_1","DZA.43_1"
"3530","DZA.16_1","DZA.46_1"
"3531","DZA.17_1","DZA.1_1"
"3532","DZA.17_1","DZA.7_1"
"3533","DZA.17_1","DZA.20_1"
"3534","DZA.17_1","DZA.25_1"
"3535","DZA.17_1","DZA.31_1"
"3536","DZA.17_1","DZA.36_1"
"3537","DZA.17_1","DZA.38_1"
"3538","DZA.17_1","DZA.43_1"
"3539","DZA.18_1","DZA.9_1"
"3540","DZA.18_1","DZA.24_1"
"3541","DZA.18_1","DZA.33_1"
"3542","DZA.18_1","DZA.42_1"
"3543","DZA.18_1","TUN.10_1"
"3544","DZA.18_1","TUN.21_1"
"3545","DZA.18_1","TUN.22_1"
"3546","DZA.19_1","DZA.5_1"
"3547","DZA.19_1","DZA.21_1"
"3548","DZA.19_1","DZA.40_1"
"3549","DZA.19_1","TUN.7_1"
"3550","DZA.20_1","DZA.1_1"
"3551","DZA.20_1","DZA.16_1"
"3552","DZA.20_1","DZA.17_1"
"3553","DZA.20_1","DZA.25_1"
"3554","DZA.20_1","DZA.33_1"
"3555","DZA.20_1","DZA.41_1"
"3556","DZA.21_1","DZA.5_1"
"3557","DZA.21_1","DZA.15_1"
"3558","DZA.21_1","DZA.19_1"
"3559","DZA.21_1","DZA.34_1"
"3560","DZA.21_1","DZA.39_1"
"3561","DZA.21_1","DZA.40_1"
"3562","DZA.22_1","DZA.33_1"
"3563","DZA.22_1","DZA.41_1"
"3564","DZA.22_1","LBY.14_1"
"3565","DZA.22_1","LBY.16_1"
"3566","DZA.22_1","LBY.17_1"
"3567","DZA.22_1","LBY.22_1"
"3568","DZA.22_1","NER.1_1"
"3569","DZA.22_1","TUN.21_1"
"3570","DZA.23_1","DZA.8_1"
"3571","DZA.23_1","DZA.29_1"
"3572","DZA.23_1","DZA.37_1"
"3573","DZA.23_1","DZA.39_1"
"3574","DZA.24_1","DZA.6_1"
"3575","DZA.24_1","DZA.9_1"
"3576","DZA.24_1","DZA.18_1"
"3577","DZA.24_1","DZA.34_1"
"3578","DZA.24_1","DZA.42_1"
"3579","DZA.25_1","DZA.16_1"
"3580","DZA.25_1","DZA.17_1"
"3581","DZA.25_1","DZA.20_1"
"3582","DZA.25_1","DZA.43_1"
"3583","DZA.26_1","DZA.6_1"
"3584","DZA.26_1","DZA.9_1"
"3585","DZA.26_1","DZA.11_1"
"3586","DZA.26_1","DZA.12_1"
"3587","DZA.26_1","DZA.16_1"
